gamma_1,gamma_2,k0,k1,sig_proc,sig_beta0,sig_alpha,sig_opt,sig_rho,lp__,chain,step
1.0890373075991022,1.1539991614998986,8.181226781868993,0.7687391396400048,93.43422393418983,0.05376613108988505,0.21683630648626623,0.09519108521545809,0.07801313571756407,-30512.01752328954,1,1
1.062608987461122,1.1714913659390893,9.382555216168734,0.6641898570380638,92.72896378043043,0.05668898512117656,0.11147098739388357,0.12305146686184261,0.10160840152472973,-30467.09913373626,1,2
1.0715939448638565,1.1116494578978795,8.555637569002279,0.8377227446969887,94.10276684588543,0.03517849025102636,0.08681827382131986,0.29625806706109464,0.10077295232251383,-30525.550925390806,1,3
1.0468460546601226,1.0930517626496685,6.6858119930476905,0.7062214074085682,94.23708779205977,0.027494913302026032,0.2337849678169226,0.07471493948319978,0.02095715487489357,-30584.187404807024,1,4
1.054001927473437,1.0793049542075877,6.98779486542237,0.7551650795785827,92.33751106407246,0.030274855046714157,0.08991308647143209,0.04982715366721957,0.06747629610134608,-30524.452863493734,1,5
1.0648903751765093,1.0965635366446445,9.142780204510405,0.6929848320606454,92.34608839073354,0.03657094220029082,0.08484284033155465,0.025011544441399535,0.03644442943030757,-30655.684921797296,1,6
1.047951705776688,1.1230252436818606,6.7762049411189205,0.7338838593582723,93.20886217680913,0.03861334337344734,0.19748038737660265,0.022253556712661125,0.07385072491885689,-30501.961557234135,1,7
1.0709218240473943,1.0968681637548654,5.563706530678233,0.863444143702525,93.32237702741695,0.029821571855748345,0.09232922929307948,0.07805144376444721,0.07250608855993068,-30569.535769022248,1,8
1.0714453816752085,1.1142916272643513,6.905415495016331,0.7385927085819903,94.8450058088749,0.06272022352323879,0.13593756076807437,0.061876875382102674,0.07678747035025633,-30591.58403893866,1,9
1.0757980999882526,1.1301358547822933,10.332153255266197,0.796633190837332,93.8197479082695,0.024951976732725444,0.0996908398222648,0.02148570502448683,0.0976037195586533,-30593.416531546492,1,10
1.0922375900593397,1.1858099667600452,9.447844598024355,0.7471684438788518,90.59398632210454,0.053098824085415476,0.11767646515976074,0.030292779881979218,0.10350586897059519,-30515.397154126524,1,11
1.0977884133421854,1.192630688730987,10.297440915374475,0.6743974585465761,91.82401622256785,0.05563273857592507,0.11945070757441875,0.011195433817701472,0.09920365008242879,-30503.486318487438,1,12
1.0583840568282292,1.0729309705705423,7.487480432614034,0.7989768891092263,92.8003170874781,0.05583122479850976,0.10319326825475487,0.00954995816835931,0.07097343034299976,-30454.444633545725,1,13
1.0743570092646826,1.098295953119056,12.30791089401022,0.6791784796484598,92.23658604089553,0.04315828469146758,0.11104854652564956,0.05868177638275798,0.10296746707517763,-30589.13569481796,1,14
1.071996555882449,1.1245340287287877,9.963283211607994,0.7712992573552814,91.28217504600138,0.03778305642164928,0.1666549775238322,0.04476548027390131,0.0752324830449051,-30444.67875564178,1,15
1.0662000863863093,1.1038697898357683,9.332922182284484,0.6996530208489522,92.9122008538221,0.05901556699871958,0.1043181670793496,0.04148797175518337,0.09910520696117993,-30563.133927568466,1,16
1.070391312699642,1.119595236456698,6.943337935623167,0.7255566683535025,91.71538711642293,0.04922269441464176,0.13164964545687766,0.06047599413906558,0.06513338172559698,-30423.30262226812,1,17
1.0936369201785219,1.1088345985075492,8.41573947623092,0.7694766969152314,92.43103648020046,0.05066262416009334,0.08772753916638155,0.25031699378592376,0.08645704578002554,-30476.729301191288,1,18
1.0941644937984607,1.1273351199925437,8.507788486459859,0.7458251948385309,93.77970261342705,0.035023921313178025,0.2543271220870871,0.0668476103828865,0.050797872395561175,-30473.842521238796,1,19
1.060492720179919,1.0932069643522433,8.311015721876982,0.6680864610472442,95.02383637024305,0.04932473459777327,0.08143620204045227,0.07542148397999515,0.06925188934662364,-30510.977890022827,1,20
1.0940793837459863,1.139204116078372,9.596979381525763,0.7961559215299471,92.9058370727192,0.04126456429661339,0.08770035917076424,0.42094392116584356,0.09248915835931511,-30535.656907803073,1,21
1.0482841920185544,1.0675404554357069,3.120100451442118,0.7248005979852443,93.35211335730037,0.0320909853780905,0.14425633835607982,0.050176124108138175,0.03493658244380681,-30700.953444081413,1,22
1.0436859660300004,1.072499433949573,9.616793821394811,0.6506515563773585,93.9306816223237,0.03075549978594334,0.1183825408498118,0.02787039647424301,0.0702805766867047,-30600.554622537522,1,23
1.0649888836132377,1.1279471104530854,10.061660006711781,0.8004026322061485,91.68448718552928,0.06818140658150482,0.10486020400576823,0.02296189244562311,0.07782885729031154,-30509.031647897573,1,24
1.0740580676097753,1.1516816279493256,8.470514982060571,0.7800974303580338,93.52520117652895,0.042599844169892334,0.21751238972150272,0.022518604102845594,0.07118535341587984,-30525.115128404825,1,25
1.076971050951634,1.1363405749783584,9.058596686648388,0.7268715735977986,92.8208814042894,0.04480564283302282,0.07898103135660511,0.13381781642827614,0.04072492666576494,-30459.235750152424,1,26
1.0763811280890956,1.1196174977502977,6.375726844479104,0.6505085790257416,94.00223907948481,0.042084057282263054,0.12568545785888396,0.10206435574413293,0.05243189020521305,-30558.1168434581,1,27
1.0366027157253848,1.0529898766986658,10.025364587773346,0.6702957452405283,91.84624636519688,0.04996070348775264,0.12424003041846343,0.0969741613527447,0.06631542767952756,-30612.15500111389,1,28
1.0878858560897409,1.1523225857315333,7.245443207544597,0.7793953184527362,93.86153392661124,0.039745282152317166,0.09746148589279512,0.044767624169630586,0.09124603613157754,-30418.291096452238,1,29
1.1064328071201703,1.1662904976008093,9.669528859581265,0.7662971884233748,92.64588953688303,0.05428890120881043,0.13488007734288615,0.2144656713731219,0.09355666653990469,-30431.141607706144,1,30
1.0756621991379065,1.1456045856403079,7.546883489412252,0.8018850795550277,93.3481214167286,0.03827157702761558,0.1042509679955036,0.13534480615700645,0.06666854719140668,-30499.889502247497,1,31
1.0791339589060167,1.1012456656736545,5.79813481836563,0.8665348617671502,94.82406616303112,0.03594271140231365,0.20020581130522733,0.031199654679282724,0.04554040896846353,-30568.724820321153,1,32
1.078925659383273,1.1378498621236932,8.55824036558815,0.7291904847686295,95.18987075823273,0.04479170203387883,0.1207518131453783,0.08465210562541582,0.09572798996613499,-30485.34732604621,1,33
1.071750156729225,1.1550248438396098,7.002264097520753,0.8185798320752237,91.91066325874513,0.0449661446041297,0.19845315818521264,0.004067137358465098,0.05664085826069973,-30530.863460267705,1,34
1.0387855404704702,1.0713799466151461,8.861491866144092,0.7228409291715715,92.80332775440888,0.0507907102723317,0.07236269379496543,0.1508221225968428,0.08848010804466534,-30512.479594080567,1,35
1.0488138168708512,1.1210884031821011,9.01526354203695,0.7718777318012173,92.92835231684828,0.04188108278045519,0.13625649760347905,0.03379032873461592,0.06384170830058816,-30546.780052659502,1,36
1.066316778293651,1.0881793914448001,11.270506070554907,0.7900201408983606,92.22380586661569,0.04766378767161778,0.1905964996990214,0.2468975932622542,0.07530574030592738,-30351.9876000717,1,37
1.1152120005627442,1.1936621951574151,4.855578770532774,0.7091820675605909,94.2699705722006,0.05047355637740028,0.12819810707006424,0.17974418690315916,0.04745406771969712,-30674.346272043524,1,38
1.1029432656213252,1.1792688686314703,7.840623589236843,0.7711192156344308,94.01230914235433,0.04130333456141595,0.08845862813181003,0.07968945300559553,0.06968017718073566,-30549.58225936352,1,39
1.0439671619390116,1.0743980568112843,7.476594701920755,0.6907282035809065,94.30298166129133,0.05087204001546294,0.13706225237790687,0.023477366366874555,0.05075439726081967,-30587.83444509111,1,40
1.0669329556948248,1.0770378657898452,8.776049714944469,0.7016704185942515,92.32537644335648,0.037663201194940536,0.08948275763103375,0.021249094783764754,0.06950053822594857,-30464.225188439686,1,41
1.0327194040695375,1.088168046380538,8.428483818765343,0.7461236983773346,93.16233211545772,0.041867664070023715,0.1038784759304378,0.03674976222609885,0.07053464927022446,-30577.082173067964,1,42
1.1217742124810246,1.1864177562790827,6.9358088903578485,0.7055333206250465,92.45768718253075,0.030222347461670268,0.14711952988690005,0.010585642565658153,0.046263689189671595,-30525.805119502886,1,43
1.0655340583141988,1.0734301252303238,6.069636952242012,0.7714286943161147,92.30242993267518,0.039584420076049655,0.17944902829403583,0.0650933588446207,0.08079862376148209,-30576.130937848917,1,44
1.130967950625997,1.1677857985273357,6.6746871375048675,0.7903821679804114,92.51772127684065,0.03678402063307199,0.11903979525684638,0.05348768025901697,0.06707025555631727,-30507.444492878374,1,45
1.0725426349968066,1.12543300249496,8.134915628170816,0.7151427589566188,92.34203605602765,0.06402713252679272,0.053074954839089424,0.30800911724585994,0.08405628919015722,-30541.428019710966,1,46
1.0421378882385766,1.0344301207627415,11.170755416537835,0.6825545771293354,91.25038972043362,0.05739058390273714,0.25118080064877485,0.19004427457333448,0.05912125894889027,-30434.29911751347,1,47
1.1151637961497352,1.1550038195904766,6.371896806941826,0.7425337825224692,94.53690962289886,0.04507825528291108,0.10952399595700026,0.00745424476359693,0.06858659215001592,-30510.235858095908,1,48
1.0962379933463893,1.1640045898685683,9.477436888865949,0.7449165189664556,93.01804015009263,0.05344205145236729,0.10809608555202758,0.32635288642213844,0.1015178011537212,-30423.10047972335,1,49
1.070767126740644,1.10911893037564,7.237153043984395,0.7251876894406265,91.9984090984139,0.05566109880116393,0.14358348854264222,0.01866098764268937,0.06617682842845829,-30484.94195092326,1,50
1.0911710792045797,1.148731034273107,8.379115225307627,0.8367343527486084,94.58113358591754,0.028088611586922094,0.27087139271346883,0.09310484462682547,0.04862481816695914,-30430.022199418803,1,51
1.0583746330355133,1.0793085955319044,7.614920880002652,0.8677370951971136,92.56126178260206,0.042540881626805575,0.15637384843575444,0.11935680536606222,0.06425911625210572,-30611.34587948348,1,52
1.0839410805866425,1.1427496213942483,9.014282621452304,0.7095846726215973,94.0877311779174,0.02625935152802655,0.14151534582976236,0.005103164542929277,0.10076720955580673,-30453.97912512767,1,53
1.0796277863408315,1.1246652216847823,6.879626352007425,0.7699241828201016,94.22127259107566,0.0361609161969314,0.18774770375361366,0.07260277683421755,0.03801720106326639,-30569.87327758421,1,54
1.1032634559150971,1.1070183395816307,9.317852227400575,0.8075569241606106,92.7946598134613,0.04465025904385527,0.04817592663732108,0.47934365321571626,0.10196863236162965,-30498.184804844863,1,55
1.066444708848704,1.1082714707030643,9.50242101044113,0.6833157405438965,93.47730207826905,0.026305576819687707,0.2153023765616668,0.010695937701853932,0.00489199379817371,-30406.11476320048,1,56
1.0429219629127235,1.0709002413636262,8.266698436067411,0.8357738230420035,92.55617242548801,0.03796411538141034,0.140394920298736,0.13979767032686205,0.0949990880137238,-30440.78582750237,1,57
1.049208288182865,1.104214927297696,8.086551876823716,0.694051635280536,94.88834630017885,0.03376801990505308,0.1721590618298226,0.02710898313197408,0.0495720618389902,-30486.35870724769,1,58
1.0687832628055653,1.1011355081544176,10.482916152200033,0.6885199144264383,92.92339765066565,0.04747613079789017,0.1503780302374006,0.009781091069163857,0.055534505429741435,-30579.283659660952,1,59
1.0973817528926662,1.1566748885433031,10.661497859212297,0.681528982211204,92.29981087032803,0.044613290496405035,0.15926958791606705,0.08933226832499898,0.059839309187116156,-30469.850662347097,1,60
1.0857183023253614,1.1444479617089178,8.937046155263065,0.6634554951383108,93.38797049076973,0.028318693698585626,0.24068949548954105,0.24951531196275048,0.06752226316700391,-30455.78456064475,1,61
1.1073006244911403,1.1815174981300356,7.605878866453828,0.7716453712614706,93.49942990178357,0.03478078356360695,0.06810227475414514,0.015272940624281604,0.06873456931256634,-30677.778820552583,1,62
1.0762849116777018,1.100657049028287,9.260310128206545,0.7836261935318449,93.01093450170431,0.04030822052029124,0.20796530644490038,0.13917518229404957,0.07783124955521442,-30519.181356248373,1,63
1.0951695374269221,1.1690883279941893,5.675144844256595,0.7402297921499433,93.17834936224723,0.06974616315619223,0.15744795101773362,0.19940019697042782,0.06734129585480507,-30483.813235148795,1,64
1.0884109179626327,1.1756627806683306,6.875688732408317,0.7828126277723675,92.76917185664944,0.048734380339663784,0.12577116710505484,0.04706886430452827,0.08279819567463359,-30563.97466443479,1,65
1.0816586923068678,1.149877070100382,7.218937363093846,0.8512139326287285,93.26173953917966,0.04144508161616148,0.21733763945658047,0.03317870899175828,0.06851933339789261,-30584.86462809902,1,66
1.0965519549586686,1.1865824833416267,8.052571398018964,0.6811828987280706,93.4099752691974,0.042761923300601835,0.10613513513054015,0.018256744964195513,0.0568020129805743,-30537.159779126283,1,67
1.0761489757570515,1.1077746138957647,8.140035209334346,0.8288534899140069,91.76358679546688,0.07429516773449836,0.1333595593484595,0.30235072660359896,0.09522896388126204,-30493.748807472213,1,68
1.0657658668819527,1.1354177749352965,8.588006908734359,0.6761764363580637,93.55776794870725,0.06269413589598766,0.1394853682949844,0.14812120470957035,0.06891595987500339,-30556.481111054247,1,69
1.0647787498881358,1.086645048605904,9.425894896843637,0.66364701730906694,91.8768022958123,0.03688203580607674,0.11406045148289802,0.018133921273367166,0.0993415702473256,-30493.60486659431,1,70
1.0972127442317197,1.1313111775403573,8.062751141597586,0.8041583158031422,92.35297206477614,0.0634560015210337,0.11976572392092788,0.09778904067033631,0.09974646593184913,-30454.452705799114,1,71
1.065618652235537,1.0473134106672308,7.128590414158633,0.8183196666302526,94.54884576941257,0.041665721471421946,0.1792399302893069,0.26462198560472877,0.04276982063180832,-30542.02168173268,1,72
1.0916242333946473,1.1703455195964945,8.149917809543918,0.8248833159824984,91.69094911732411,0.04143510294406018,0.1289244623263324,0.08983125757640459,0.06574791047816379,-30476.836257748295,1,73
1.088253868805267,1.091582104019877,7.935394879454695,0.7001083077662174,94.42241530219285,0.04175205353672031,0.07006123486091459,0.07386853547362052,0.10082161209396626,-30503.24435143278,1,74
1.0738974958760223,1.2131933594978783,7.270572977983713,0.8149607459803838,92.68745180869884,0.06236146583297156,0.10748550147242994,0.024196207494190037,0.07805225941982993,-30498.828531214196,1,75
1.0949275955665025,1.1258762280629906,7.750423601554043,0.5865348450435928,91.35059215023998,0.04560299324875017,0.1611954173612295,0.04633417277775215,0.050913455857242364,-30513.98005124371,1,76
1.0834883808506661,1.1210249502680871,8.690178057970572,0.7236876652292005,92.62750051853158,0.05700075908764911,0.08233728773244021,0.07512910961466956,0.1264095232994501,-30538.219843042443,1,77
1.0898515571227028,1.203650316466883,9.992187004883018,0.7321009297493399,92.41416674068765,0.03688738278053499,0.08009855308554376,0.03776951469357271,0.07901329913660178,-30564.358120662262,1,78
1.1123837089186914,1.1786368459233751,9.911831520184101,0.7756548583117898,92.56001032529996,0.03862973101344988,0.1313445228681784,0.09137058679733158,0.04894439943438107,-30598.82548606632,1,79
1.0855918707759018,1.1613303469240903,8.272264773704903,0.8007000190536574,91.97988650528616,0.035254268229109584,0.184040888797665,0.07341626491875948,0.04198526574361707,-30493.821347187353,1,80
1.0915918745753155,1.130543068585398,6.910341860959961,0.7350188726530436,94.14766469714684,0.036174234587861495,0.09031105146556814,0.0267909918010255,0.05116858899182044,-30593.483187697704,1,81
1.0559029049871387,1.1054083937939991,6.201711004578199,0.719845387234568,92.85413861881206,0.03180073571387885,0.07324479692688285,0.0279312735079319,0.059217440192592924,-30582.113650253392,1,82
1.061135083441052,1.1012469232994235,7.956607123676388,0.8426604309922361,92.57392658705403,0.03900767439979311,0.15660496284957573,0.01149597228527778,0.05187099382835163,-30483.158825404724,1,83
1.1036824781182246,1.1754423417505322,11.133354874649045,0.6539672669338653,92.42928433873426,0.029769813717293873,0.11208131370360794,0.07121289677039644,0.09541375556744634,-30485.45063808483,1,84
1.0512742851419272,1.0670542106065972,6.408854282085073,0.7369704547231942,94.0808527059591,0.0379672794951195,0.10457418832429702,0.0038394071129716593,0.06666497826111772,-30625.6607034986,1,85
1.0997430908227663,1.1250122920976269,7.510701984630487,0.7861338421780407,94.3300174074212,0.06010136786471851,0.1420412822365514,0.061698309186555327,0.07127122898799618,-30538.63859181014,1,86
1.0737528717243403,1.12802122948519,6.370954763516341,0.7999539998765199,92.18689100049943,0.03580812389524985,0.13202551933071768,0.015499315445352399,0.04795830362725944,-30512.966680604222,1,87
1.0572498177564804,1.125473774582765,7.018834824932783,0.8325051899810662,92.94957240058358,0.035541135308584236,0.1239828552227561,0.05999368219411395,0.07666516540702327,-30531.750163914032,1,88
1.0626423239119698,1.084748891902622,8.777573342790985,0.7046344298978442,92.01918838523184,0.06828457556731347,0.13622570038673365,0.0607300865273458,0.08186558004134384,-30474.93369757458,1,89
1.0739723005844888,1.1237748335398445,10.442316661179566,0.7139155561425735,92.0980452528098,0.046534935412659004,0.1911226797332761,0.12832524913100113,0.08137521539450523,-30499.27984118407,1,90
1.061191154909899,1.115188995626296,7.987110773265761,0.7523451162618409,93.14839137358285,0.02891663802155977,0.08737407491336074,0.21545570702255454,0.0779911633103041,-30542.302686386123,1,91
1.0733294205475372,1.1568294178489558,6.873465864259252,0.7216113807621489,93.50597284705451,0.04374250063852767,0.13665882491633177,0.06082666700136743,0.05325836077752391,-30553.0077315164,1,92
1.047729739839727,1.0688593624155327,8.01826128357026,0.8199991882440553,92.23783425014838,0.034200039082209116,0.12823179961541542,0.07770808607831248,0.1013028234011934,-30448.208880529717,1,93
1.065092996101338,1.1423610698168662,7.642002489899001,0.7276908894213635,92.3341885336843,0.03726829059958599,0.10660410865750782,0.10606356245481494,0.07865282133783429,-30413.9091437365,1,94
1.1029359845344706,1.1903896103446951,7.8924412992490875,0.7572495881604062,92.77659855386358,0.03218883998163947,0.0883618499257055,0.0029875345287224526,0.05455035365275852,-30534.51841183041,1,95
1.0655299312088131,1.1079470348377312,7.81189777574527,0.7697378594366238,92.58722742444073,0.02546504518028217,0.12593676557951675,0.029573375457565037,0.04793132811064831,-30651.440173979383,1,96
1.0755662356994173,1.0929151630793792,9.405946437479821,0.7470254057141201,93.56733813891321,0.047119805647939536,0.0867758052508267,0.019758948650624365,0.10710839566667887,-30545.54526900974,1,97
1.100520414219548,1.1410332444071796,7.412576072782674,0.9157643722232436,92.39115399421148,0.04113847190408124,0.2272974413952524,0.05529167967066966,0.07077885758594578,-30438.107875433332,1,98
1.0574533980502738,1.0914271152858908,7.217096188937538,0.7212211089611028,93.8318340508271,0.04903950198027169,0.1109780007630761,0.19621234910733595,0.04584893830037123,-30569.63356338355,1,99
1.0712661010112183,1.1628125380243257,7.6986646943068875,0.74408185112419,94.2336381450722,0.049582779807958555,0.1258463736803487,0.05652620514006977,0.06057630329770665,-30592.845576594274,1,100
1.0730330507407484,1.1397095261117192,9.520435453946016,0.7970483182965428,92.67488001453096,0.035810389644306405,0.12340088898372932,0.06253011162629334,0.07417451912135578,-30608.326867977677,1,101
1.0706973146117464,1.1272036598099504,9.100815690072523,0.7448485841778286,92.66889142359463,0.04010589381176545,0.08864828032966593,0.07398869143513992,0.060930712496665713,-30549.931765442296,1,102
1.0690297061451985,1.1436345110293733,8.085498732833274,0.8077411666688348,92.37102878319794,0.0473810033687741,0.07756392220069591,0.08882486873352052,0.10833914416314053,-30526.41568926919,1,103
1.0876495088442626,1.1397064061718487,7.633044347676224,0.7045618611354187,93.7488947332433,0.046052608630145916,0.13102063914795176,0.13481769906445915,0.09023963535838032,-30616.714683612463,1,104
1.0561829757202112,1.1299165696935225,6.223671672352462,0.8139181368417323,91.59667714216444,0.04233392114387779,0.10381954271484937,0.0019445437955772707,0.07903087094897655,-30532.936113786705,1,105
1.087802082527055,1.1399304606009937,8.821163581831081,0.7906997423227401,93.08020037744326,0.0334250940502038,0.13093463312622663,0.007261578543137944,0.059066814673254524,-30629.464571856424,1,106
1.058828628049202,1.1103741091214057,7.089846883253875,0.7589892992046522,91.60406113908185,0.04627777889134748,0.16659792908812987,0.013148743374479757,0.09134932564768801,-30556.932963732288,1,107
1.0713643423890469,1.0915447976228607,8.403224601675065,0.7304585792111492,93.70374542386938,0.04720751095158933,0.13784935955546215,0.008053134456823749,0.0903164723922022,-30569.19520531727,1,108
1.0887446912256087,1.0545873113300974,7.826100299882121,0.8300354080082701,92.24793391873314,0.03365962423259127,0.09866853512409778,0.03994065878935773,0.10880368596389112,-30513.26787060983,1,109
1.090573636540862,1.1760015152901122,7.944083007640249,0.7840474014924779,91.35369658251055,0.04624995010751389,0.1390603397422571,0.04491123627165138,0.08861025933441632,-30442.92727033391,1,110
1.075580742903172,1.1165738590264795,8.240051673875579,0.60391360549879,93.62234887995295,0.04241541101107081,0.17155179365938297,0.04506880036283206,0.07408675234306451,-30520.47283212746,1,111
1.054545490985707,1.0756497508915255,8.980666133093658,0.7008534773011034,92.84063975146408,0.04721423116143767,0.12684300842693716,0.04132253678508325,0.04886408662026357,-30433.426898618316,1,112
1.1038857164061344,1.196938236775955,7.013990470602343,0.7965305118209962,92.93345839866363,0.041164418193323817,0.11986042397596712,0.030347097996899625,0.06415329572696762,-30448.93912103457,1,113
1.1457499534559752,1.2191575443282379,9.901836086799152,0.7405429368497204,94.68869416754728,0.06149463413220874,0.2828264987145651,0.145527836796373,0.07602815472321793,-30604.682927069898,1,114
1.097094668023837,1.1727624282678248,6.0082075002475035,0.8792450278088324,93.14890870630029,0.03765760034547018,0.19919379066544457,0.0492524590642718,0.0769082237249915,-30492.227230615583,1,115
1.0807400808115584,1.0827387690338262,8.234430697931124,0.752896680437216,92.54458654790456,0.04418356861076173,0.21942385753221313,0.07617138841642355,0.07917780589257283,-30501.482451939457,1,116
1.1178127146015817,1.1552906674049104,7.134321156034036,0.7411761833979099,92.91821349224001,0.03857381375497809,0.1429667005299678,0.05188146074467692,0.06736735615370204,-30523.79761506709,1,117
1.0951470955595204,1.1574343206345736,8.32843525553431,0.6259983873295939,92.0408201442886,0.04634400448245567,0.13054029884757282,0.018002158760377467,0.10857134939265167,-30438.36432390204,1,118
1.1044280182505166,1.140418947254315,12.474436231862581,0.7509060946706079,92.39894437783695,0.054718885100593445,0.12069792101529343,0.4918409135170056,0.17982631320177891,-30417.522588807784,1,119
1.0754238529893494,1.1220748780287089,7.021347401432753,0.7787339949051111,93.00292313364686,0.03510364722251125,0.14023973430635026,1.3014682723071168e-4,0.04816278432600439,-30514.663305190654,1,120
1.0513984438229813,1.0952357752775856,5.3843197773821005,0.8092342268542907,93.93121132555518,0.03821216658094093,0.11139515407190391,0.16405005432890715,0.07296305929247188,-30531.894657241763,1,121
1.0766547804944293,1.1347042252146646,6.8649113118001095,0.7417164729250554,92.3732322592209,0.03730898981448981,0.15163309376045309,0.039974642829024826,0.04315014161591087,-30509.48118994977,1,122
1.0946286707480066,1.1259997343434403,8.900084607484176,0.7958017615030736,91.84365968386284,0.04601393475014042,0.0965126548036746,0.16151435159307873,0.05651882684446978,-30512.364115376808,1,123
1.0664794612235167,1.1240899195966931,6.031593779343169,0.7653656091328804,92.62918936622785,0.0432799941763865,0.11804524425814629,0.1793390919390409,0.0910764151189576,-30626.779559486364,1,124
1.1037455566625864,1.163660139959421,8.58989090636584,0.8208314296877822,94.09036420344036,0.05523057185582868,0.10220550257783698,0.07745455933078875,0.09261646869536629,-30499.838028358696,1,125
